Subject ID,Recording ID,ROI,Extraction Method,Number of Windows,MAE (bpm),RMSE (bpm),Pearson r,Pearson p,Bias (bpm),SD (bpm),LoA Lower (bpm),LoA Upper (bpm),Mean rPPG (bpm),Median rPPG (bpm),Mean Ground Truth (bpm),Median Ground Truth (bpm),Mean Error (bpm),Median Error (bpm),Median Absolute Error (bpm)
s28,vid_s28_T1.avi,manual,R,83,12.88,15.62,0.039,0.725,-9.53,12.44,-33.92,14.85,77.38,77.41,86.92,88.21,-9.53,-11.01,12.26
s28,vid_s28_T1.avi,manual,G,83,10.98,13.68,0.188,0.089,-9.86,9.54,-28.57,8.85,77.06,76.74,86.92,88.21,-9.86,-8.94,8.94
s28,vid_s28_T1.avi,manual,B,83,13.84,15.97,0.279,0.011,-13.54,8.53,-30.25,3.17,73.38,73.0,86.92,88.21,-13.54,-14.17,14.17
s28,vid_s28_T1.avi,manual,GREY_W,83,11.87,14.61,0.166,0.133,-10.41,10.31,-30.62,9.81,76.51,76.26,86.92,88.21,-10.41,-10.12,10.12
s28,vid_s28_T1.avi,manual,GREY_A,83,12.39,15.14,0.187,0.091,-11.21,10.24,-31.29,8.87,75.71,75.55,86.92,88.21,-11.21,-12.13,12.13
s28,vid_s28_T1.avi,manual,PCA_1,83,12.42,15.15,0.202,0.067,-11.44,10.0,-31.03,8.16,75.48,75.38,86.92,88.21,-11.44,-12.55,12.55
s28,vid_s28_T1.avi,manual,PCA_2,83,13.08,15.28,-0.035,0.754,-7.6,13.34,-33.74,18.55,79.32,77.71,86.92,88.21,-7.6,-10.92,12.94
s28,vid_s28_T1.avi,manual,PCA_3,83,5.27,6.39,0.139,0.209,1.79,6.17,-10.3,13.88,88.71,88.64,86.92,88.21,1.79,1.18,4.35
s28,vid_s28_T1.avi,manual,ZCA_1,83,10.84,13.28,-0.015,0.894,-7.87,10.76,-28.96,13.22,79.05,80.3,86.92,88.21,-7.87,-8.01,9.52
s28,vid_s28_T1.avi,manual,ZCA_2,83,5.15,6.13,0.118,0.289,1.17,6.05,-10.68,13.03,88.09,88.15,86.92,88.21,1.17,1.0,4.59
s28,vid_s28_T1.avi,manual,ZCA_3,83,6.72,8.19,0.176,0.111,-2.72,7.77,-17.95,12.51,84.2,85.65,86.92,88.21,-2.72,-2.79,5.44
s28,vid_s28_T1.avi,manual,ICA_1,83,5.3,6.47,0.125,0.261,1.77,6.26,-10.51,14.04,88.69,88.49,86.92,88.21,1.77,1.1,4.59
s28,vid_s28_T1.avi,manual,ICA_2,83,12.75,15.39,-0.094,0.399,-8.41,12.96,-33.82,16.99,78.51,77.49,86.92,88.21,-8.41,-11.08,12.16
s28,vid_s28_T1.avi,manual,ICA_3,83,10.8,12.99,0.303,0.005,-9.67,8.73,-26.78,7.45,77.25,75.57,86.92,88.21,-9.67,-11.99,12.0
s28,vid_s28_T1.avi,manual,CHROM,83,4.8,5.77,0.177,0.110,-0.42,5.79,-11.77,10.92,86.49,86.52,86.92,88.21,-0.42,-1.39,4.13
s28,vid_s28_T1.avi,manual,POS,83,4.9,5.76,0.214,0.052,1.44,5.61,-9.56,12.44,88.35,88.54,86.92,88.21,1.44,1.74,4.44
s28,vid_s28_T1.avi,none,R,83,13.69,16.32,0.077,0.487,-12.5,10.56,-33.2,8.21,74.42,73.92,86.92,88.21,-12.5,-14.52,14.52
s28,vid_s28_T1.avi,none,G,83,12.91,15.42,0.075,0.500,-12.04,9.7,-31.05,6.98,74.88,75.0,86.92,88.21,-12.04,-11.16,11.16
s28,vid_s28_T1.avi,none,B,83,15.95,17.86,0.139,0.211,-15.89,8.2,-31.96,0.18,71.02,70.06,86.92,88.21,-15.89,-17.61,17.61
s28,vid_s28_T1.avi,none,GREY_W,83,13.47,16.07,0.089,0.423,-12.82,9.75,-31.93,6.3,74.1,74.3,86.92,88.21,-12.82,-12.7,12.7
s28,vid_s28_T1.avi,none,GREY_A,83,14.02,16.58,0.106,0.341,-13.64,9.49,-32.23,4.96,73.28,72.49,86.92,88.21,-13.64,-14.22,14.22
s28,vid_s28_T1.avi,none,PCA_1,83,13.99,16.55,0.104,0.348,-13.56,9.54,-32.26,5.13,73.35,72.55,86.92,88.21,-13.56,-14.16,14.16
s28,vid_s28_T1.avi,none,PCA_2,83,10.01,12.57,-0.209,0.058,-2.45,12.4,-26.75,21.86,84.47,84.37,86.92,88.21,-2.45,-3.69,8.85
s28,vid_s28_T1.avi,none,PCA_3,83,7.13,9.07,0.112,0.314,-2.58,8.75,-19.73,14.57,84.33,85.67,86.92,88.21,-2.58,-3.03,5.29
s28,vid_s28_T1.avi,none,ZCA_1,83,8.09,10.11,-0.132,0.234,-3.39,9.58,-22.16,15.37,83.52,84.62,86.92,88.21,-3.39,-2.76,7.02
s28,vid_s28_T1.avi,none,ZCA_2,83,7.88,10.6,0.093,0.402,-1.79,10.51,-22.4,18.81,85.12,87.82,86.92,88.21,-1.79,-1.26,5.25
s28,vid_s28_T1.avi,none,ZCA_3,83,8.83,10.98,-0.073,0.511,-6.32,9.03,-24.02,11.37,80.59,81.53,86.92,88.21,-6.32,-5.44,7.16
s28,vid_s28_T1.avi,none,ICA_1,83,8.89,11.11,-0.123,0.267,-4.68,10.13,-24.54,15.17,82.23,85.22,86.92,88.21,-4.68,-3.72,7.29
s28,vid_s28_T1.avi,none,ICA_2,83,6.84,8.69,0.123,0.269,-1.52,8.61,-18.4,15.36,85.4,87.27,86.92,88.21,-1.52,-1.97,5.06
s28,vid_s28_T1.avi,none,ICA_3,83,8.26,10.95,0.048,0.664,-6.04,9.19,-24.06,11.98,80.88,82.54,86.92,88.21,-6.04,-4.78,6.04
s28,vid_s28_T1.avi,none,CHROM,83,6.6,8.52,0.096,0.389,-1.15,8.49,-17.79,15.5,85.77,87.93,86.92,88.21,-1.15,-0.85,4.9
s28,vid_s28_T1.avi,none,POS,83,6.95,9.1,0.095,0.391,-2.14,8.9,-19.59,15.31,84.77,86.7,86.92,88.21,-2.14,-1.73,5.34
s28,vid_s28_T1.avi,face_track,R,83,8.26,10.37,-0.221,0.045,-1.82,10.27,-21.96,18.31,85.1,85.32,86.92,88.21,-1.82,-1.95,6.52
s28,vid_s28_T1.avi,face_track,G,83,7.67,9.65,-0.105,0.346,-2.64,9.34,-20.94,15.65,84.27,84.53,86.92,88.21,-2.64,-3.58,6.33
s28,vid_s28_T1.avi,face_track,B,83,8.5,10.35,-0.108,0.329,-1.98,10.23,-22.02,18.07,84.94,85.24,86.92,88.21,-1.98,-3.85,6.98
s28,vid_s28_T1.avi,face_track,GREY_W,83,7.94,10.12,-0.17,0.125,-2.51,9.86,-21.84,16.81,84.4,84.68,86.92,88.21,-2.51,-3.05,6.42
s28,vid_s28_T1.avi,face_track,GREY_A,83,8.03,10.25,-0.174,0.116,-2.45,10.01,-22.07,17.17,84.46,85.04,86.92,88.21,-2.45,-2.8,6.57
s28,vid_s28_T1.avi,face_track,PCA_1,83,8.03,10.28,-0.183,0.098,-2.43,10.04,-22.12,17.25,84.48,84.93,86.92,88.21,-2.43,-2.53,6.54
s28,vid_s28_T1.avi,face_track,PCA_2,83,7.86,9.58,0.067,0.549,3.57,8.95,-13.96,21.11,90.49,91.76,86.92,88.21,3.57,4.12,6.94
s28,vid_s28_T1.avi,face_track,PCA_3,83,6.87,8.36,0.104,0.349,2.52,8.02,-13.19,18.24,89.44,88.15,86.92,88.21,2.52,2.66,6.42
s28,vid_s28_T1.avi,face_track,ZCA_1,83,8.98,11.06,-0.144,0.195,3.46,10.57,-17.26,24.17,90.37,90.69,86.92,88.21,3.46,3.27,7.87
s28,vid_s28_T1.avi,face_track,ZCA_2,83,5.85,7.73,0.005,0.967,1.59,7.61,-13.32,16.5,88.51,87.99,86.92,88.21,1.59,-0.03,4.53
s28,vid_s28_T1.avi,face_track,ZCA_3,83,6.93,8.45,0.216,0.050,2.27,8.19,-13.79,18.33,89.19,89.45,86.92,88.21,2.27,1.61,6.14
s28,vid_s28_T1.avi,face_track,ICA_1,83,6.14,7.5,-0.0,0.997,2.25,7.19,-11.85,16.35,89.17,89.19,86.92,88.21,2.25,3.02,5.08
s28,vid_s28_T1.avi,face_track,ICA_2,83,8.09,9.85,0.103,0.355,4.13,9.0,-13.51,21.77,91.04,91.78,86.92,88.21,4.13,3.91,7.02
s28,vid_s28_T1.avi,face_track,ICA_3,83,7.23,8.92,0.004,0.975,-2.65,8.57,-19.45,14.15,84.27,84.42,86.92,88.21,-2.65,-3.57,5.78
s28,vid_s28_T1.avi,face_track,CHROM,83,5.36,6.81,0.049,0.660,1.96,6.56,-10.91,14.82,88.87,88.65,86.92,88.21,1.96,1.0,4.58
s28,vid_s28_T1.avi,face_track,POS,83,6.04,7.56,0.015,0.896,2.79,7.07,-11.08,16.65,89.7,89.64,86.92,88.21,2.79,2.89,5.0
s28,vid_s28_T1.avi,bbox_forehead,R,83,7.13,9.76,-0.117,0.292,3.55,9.15,-14.38,21.48,90.46,89.5,86.92,88.21,3.55,1.75,5.58
s28,vid_s28_T1.avi,bbox_forehead,G,83,6.89,9.58,-0.194,0.079,3.93,8.79,-13.3,21.16,90.85,90.18,86.92,88.21,3.93,2.36,5.09
s28,vid_s28_T1.avi,bbox_forehead,B,83,6.9,9.23,-0.179,0.106,3.43,8.62,-13.47,20.33,90.34,90.76,86.92,88.21,3.43,2.21,5.06
s28,vid_s28_T1.avi,bbox_forehead,GREY_W,83,6.94,9.55,-0.164,0.137,3.8,8.82,-13.48,21.09,90.72,90.17,86.92,88.21,3.8,2.13,5.47
s28,vid_s28_T1.avi,bbox_forehead,GREY_A,83,6.93,9.48,-0.158,0.153,3.72,8.77,-13.47,20.92,90.64,90.19,86.92,88.21,3.72,2.05,5.65
s28,vid_s28_T1.avi,bbox_forehead,PCA_1,83,6.94,9.52,-0.153,0.168,3.72,8.82,-13.56,20.99,90.63,90.23,86.92,88.21,3.72,2.08,5.53
s28,vid_s28_T1.avi,bbox_forehead,PCA_2,83,6.74,8.75,-0.134,0.227,1.53,8.67,-15.45,18.52,88.45,89.57,86.92,88.21,1.53,1.51,5.38
s28,vid_s28_T1.avi,bbox_forehead,PCA_3,83,5.74,7.01,-0.035,0.751,2.12,6.72,-11.05,15.29,89.04,89.34,86.92,88.21,2.12,2.87,5.68
s28,vid_s28_T1.avi,bbox_forehead,ZCA_1,83,6.37,8.27,0.008,0.945,3.07,7.73,-12.08,18.22,89.98,89.3,86.92,88.21,3.07,1.87,5.55
s28,vid_s28_T1.avi,bbox_forehead,ZCA_2,83,6.47,9.5,-0.145,0.192,3.41,8.92,-14.07,20.9,90.33,89.63,86.92,88.21,3.41,1.77,4.33
s28,vid_s28_T1.avi,bbox_forehead,ZCA_3,83,8.13,9.99,-0.138,0.213,-1.57,9.92,-21.02,17.88,85.35,86.79,86.92,88.21,-1.57,-0.89,7.65
s28,vid_s28_T1.avi,bbox_forehead,ICA_1,83,6.41,8.34,-0.024,0.827,3.4,7.66,-11.61,18.42,90.32,90.58,86.92,88.21,3.4,2.52,5.74
s28,vid_s28_T1.avi,bbox_forehead,ICA_2,83,6.72,8.12,0.059,0.599,-1.73,7.98,-17.37,13.9,85.18,86.46,86.92,88.21,-1.73,-1.65,6.34
s28,vid_s28_T1.avi,bbox_forehead,ICA_3,83,7.6,9.56,-0.186,0.092,2.18,9.36,-16.17,20.53,89.1,88.21,86.92,88.21,2.18,0.95,6.63
