Subject ID,Recording ID,ROI,Extraction Method,Number of Windows,MAE (bpm),RMSE (bpm),Pearson r,Pearson p,Bias (bpm),SD (bpm),LoA Lower (bpm),LoA Upper (bpm),Mean rPPG (bpm),Median rPPG (bpm),Mean Ground Truth (bpm),Median Ground Truth (bpm),Mean Error (bpm),Median Error (bpm),Median Absolute Error (bpm)
s28,vid_s28_T1.avi,manual,R,83,10.54,12.37,-0.055,0.623,-7.18,10.13,-27.03,12.66,79.73,79.24,86.92,88.21,-7.18,-9.16,10.95
s28,vid_s28_T1.avi,manual,G,83,8.88,10.73,-0.023,0.839,-6.93,8.24,-23.08,9.22,79.99,80.58,86.92,88.21,-6.93,-7.71,8.78
s28,vid_s28_T1.avi,manual,B,83,10.43,12.11,0.05,0.654,-9.25,7.88,-24.68,6.19,77.67,77.74,86.92,88.21,-9.25,-11.41,11.41
s28,vid_s28_T1.avi,manual,GREY_W,83,9.61,11.44,-0.023,0.840,-7.41,8.77,-24.59,9.77,79.51,80.14,86.92,88.21,-7.41,-8.15,9.45
s28,vid_s28_T1.avi,manual,GREY_A,83,10.02,11.8,-0.0,1.000,-7.95,8.78,-25.16,9.27,78.97,79.53,86.92,88.21,-7.95,-9.08,9.98
s28,vid_s28_T1.avi,manual,PCA_1,83,10.01,11.8,0.001,0.994,-7.96,8.77,-25.14,9.23,78.96,79.55,86.92,88.21,-7.96,-9.13,9.97
s28,vid_s28_T1.avi,manual,PCA_2,83,10.81,12.09,0.067,0.549,-7.51,9.54,-26.2,11.18,79.41,77.36,86.92,88.21,-7.51,-9.75,10.65
s28,vid_s28_T1.avi,manual,PCA_3,83,4.62,5.68,0.094,0.397,-0.22,5.71,-11.41,10.97,86.7,86.77,86.92,88.21,-0.22,0.67,4.07
s28,vid_s28_T1.avi,manual,ZCA_1,83,9.33,10.99,0.125,0.261,-7.21,8.36,-23.58,9.17,79.71,79.07,86.92,88.21,-7.21,-8.08,8.82
s28,vid_s28_T1.avi,manual,ZCA_2,83,4.51,5.54,0.053,0.637,-0.74,5.53,-11.57,10.09,86.17,85.88,86.92,88.21,-0.74,-0.27,4.07
s28,vid_s28_T1.avi,manual,ZCA_3,83,9.79,10.92,0.039,0.723,-7.6,7.89,-23.06,7.87,79.32,77.71,86.92,88.21,-7.6,-9.19,10.43
s28,vid_s28_T1.avi,manual,ICA_1,83,4.71,5.77,0.088,0.430,-0.19,5.81,-11.56,11.19,86.73,86.77,86.92,88.21,-0.19,0.3,4.09
s28,vid_s28_T1.avi,manual,ICA_2,83,9.73,11.56,-0.106,0.339,-5.58,10.19,-25.54,14.39,81.34,81.52,86.92,88.21,-5.58,-6.43,9.16
s28,vid_s28_T1.avi,manual,ICA_3,83,10.2,11.6,0.118,0.289,-7.83,8.61,-24.71,9.05,79.09,77.52,86.92,88.21,-7.83,-9.61,9.91
s28,vid_s28_T1.avi,manual,CHROM,83,4.44,5.52,0.073,0.510,0.01,5.55,-10.86,10.89,86.93,87.2,86.92,88.21,0.01,0.46,3.3
s28,vid_s28_T1.avi,manual,POS,83,4.29,5.31,0.143,0.197,-0.46,5.33,-10.9,9.98,86.46,85.97,86.92,88.21,-0.46,0.08,3.54
s28,vid_s28_T1.avi,none,R,83,10.94,12.48,-0.019,0.864,-9.39,8.27,-25.59,6.82,77.53,76.33,86.92,88.21,-9.39,-11.48,11.49
s28,vid_s28_T1.avi,none,G,83,10.23,11.61,-0.007,0.949,-8.69,7.75,-23.87,6.5,78.23,77.52,86.92,88.21,-8.69,-10.07,10.48
s28,vid_s28_T1.avi,none,B,83,12.41,13.72,-0.081,0.469,-11.4,7.68,-26.46,3.66,75.52,75.1,86.92,88.21,-11.4,-12.92,12.92
s28,vid_s28_T1.avi,none,GREY_W,83,10.82,12.17,-0.02,0.856,-9.33,7.87,-24.75,6.09,77.59,76.82,86.92,88.21,-9.33,-10.39,10.99
s28,vid_s28_T1.avi,none,GREY_A,83,11.28,12.63,-0.031,0.782,-9.94,7.84,-25.3,5.42,76.98,76.44,86.92,88.21,-9.94,-11.1,11.2
s28,vid_s28_T1.avi,none,PCA_1,83,11.28,12.63,-0.031,0.781,-9.94,7.84,-25.3,5.42,76.98,76.44,86.92,88.21,-9.94,-11.1,11.2
s28,vid_s28_T1.avi,none,PCA_2,83,9.02,10.59,-0.217,0.049,-0.69,10.63,-21.52,20.14,86.23,86.14,86.92,88.21,-0.69,-2.71,8.38
s28,vid_s28_T1.avi,none,PCA_3,83,6.58,8.25,0.106,0.339,-2.08,8.03,-17.81,13.66,84.84,85.89,86.92,88.21,-2.08,-2.71,5.46
s28,vid_s28_T1.avi,none,ZCA_1,83,7.41,8.89,-0.091,0.416,-2.76,8.5,-19.43,13.91,84.16,85.07,86.92,88.21,-2.76,-3.2,7.26
s28,vid_s28_T1.avi,none,ZCA_2,83,6.9,8.58,0.097,0.381,-2.68,8.2,-18.74,13.39,84.24,85.71,86.92,88.21,-2.68,-2.83,5.82
s28,vid_s28_T1.avi,none,ZCA_3,83,7.65,9.06,-0.373,<0.001,-1.93,8.9,-19.38,15.52,84.99,85.96,86.92,88.21,-1.93,-3.52,6.85
s28,vid_s28_T1.avi,none,ICA_1,83,6.43,8.08,0.097,0.381,-1.76,7.93,-17.31,13.78,85.15,86.1,86.92,88.21,-1.76,-2.45,5.24
s28,vid_s28_T1.avi,none,ICA_2,83,7.25,8.76,-0.136,0.219,-2.13,8.54,-18.88,14.61,84.79,85.12,86.92,88.21,-2.13,-3.71,6.46
s28,vid_s28_T1.avi,none,ICA_3,83,12.64,13.65,-0.257,0.019,-10.95,8.2,-27.03,5.12,75.96,75.6,86.92,88.21,-10.95,-11.96,12.11
s28,vid_s28_T1.avi,none,CHROM,83,6.21,7.73,0.095,0.394,-1.72,7.58,-16.57,13.14,85.2,86.22,86.92,88.21,-1.72,-1.29,5.13
s28,vid_s28_T1.avi,none,POS,83,6.34,7.88,0.12,0.279,-2.37,7.56,-17.19,12.44,84.54,85.54,86.92,88.21,-2.37,-2.75,4.83
s28,vid_s28_T1.avi,face_track,R,83,6.37,8.38,-0.09,0.420,-1.41,8.31,-17.7,14.88,85.51,86.96,86.92,88.21,-1.41,-0.86,4.67
s28,vid_s28_T1.avi,face_track,G,83,5.7,7.75,-0.037,0.739,-2.22,7.47,-16.87,12.43,84.7,85.74,86.92,88.21,-2.22,-1.78,3.87
s28,vid_s28_T1.avi,face_track,B,83,5.95,8.07,-0.009,0.935,-1.84,7.9,-17.32,13.65,85.08,86.09,86.92,88.21,-1.84,-1.09,4.19
s28,vid_s28_T1.avi,face_track,GREY_W,83,5.95,8.02,-0.064,0.568,-2.1,7.79,-17.37,13.17,84.81,85.79,86.92,88.21,-2.1,-2.06,3.73
s28,vid_s28_T1.avi,face_track,GREY_A,83,5.95,8.09,-0.055,0.621,-2.04,7.88,-17.48,13.39,84.87,86.05,86.92,88.21,-2.04,-1.95,4.06
s28,vid_s28_T1.avi,face_track,PCA_1,83,5.95,8.09,-0.055,0.621,-2.04,7.88,-17.48,13.39,84.87,86.05,86.92,88.21,-2.04,-1.95,4.06
s28,vid_s28_T1.avi,face_track,PCA_2,83,6.21,7.92,0.036,0.750,2.75,7.47,-11.88,17.39,89.67,90.11,86.92,88.21,2.75,2.84,4.77
s28,vid_s28_T1.avi,face_track,PCA_3,83,5.58,6.77,0.058,0.599,1.17,6.71,-11.98,14.31,88.08,87.57,86.92,88.21,1.17,1.38,5.03
s28,vid_s28_T1.avi,face_track,ZCA_1,83,6.91,8.45,-0.105,0.345,2.72,8.05,-13.07,18.5,89.63,89.62,86.92,88.21,2.72,3.0,5.79
s28,vid_s28_T1.avi,face_track,ZCA_2,83,5.62,7.01,-0.027,0.805,-0.15,7.05,-13.97,13.66,86.76,86.08,86.92,88.21,-0.15,-0.0,4.98
s28,vid_s28_T1.avi,face_track,ZCA_3,83,6.24,7.95,0.054,0.626,2.24,7.67,-12.8,17.28,89.16,89.8,86.92,88.21,2.24,1.14,5.38
s28,vid_s28_T1.avi,face_track,ICA_1,83,6.06,8.16,-0.014,0.902,-1.64,8.04,-17.4,14.11,85.27,86.48,86.92,88.21,-1.64,-1.5,3.96
s28,vid_s28_T1.avi,face_track,ICA_2,83,6.32,7.91,0.0,0.998,2.61,7.51,-12.11,17.32,89.52,89.82,86.92,88.21,2.61,1.55,5.17
s28,vid_s28_T1.avi,face_track,ICA_3,83,5.4,6.96,-0.016,0.886,1.35,6.86,-12.1,14.8,88.27,87.96,86.92,88.21,1.35,1.7,3.96
s28,vid_s28_T1.avi,face_track,CHROM,83,5.36,6.66,-0.069,0.534,0.68,6.66,-12.37,13.74,87.6,87.45,86.92,88.21,0.68,0.55,4.63
s28,vid_s28_T1.avi,face_track,POS,83,5.48,6.95,-0.005,0.963,1.54,6.81,-11.82,14.9,88.46,87.99,86.92,88.21,1.54,1.59,4.59
s28,vid_s28_T1.avi,bbox_forehead,R,83,5.93,7.88,-0.24,0.029,2.93,7.35,-11.48,17.35,89.85,89.51,86.92,88.21,2.93,1.01,4.28
s28,vid_s28_T1.avi,bbox_forehead,G,83,6.16,8.17,-0.323,0.003,3.01,7.64,-11.96,17.99,89.93,89.73,86.92,88.21,3.01,2.05,4.19
s28,vid_s28_T1.avi,bbox_forehead,B,83,6.22,8.0,-0.303,0.005,2.71,7.57,-12.14,17.55,89.62,89.88,86.92,88.21,2.71,1.3,5.07
s28,vid_s28_T1.avi,bbox_forehead,GREY_W,83,6.04,8.03,-0.304,0.005,3.02,7.49,-11.66,17.7,89.94,89.7,86.92,88.21,3.02,1.66,4.27
s28,vid_s28_T1.avi,bbox_forehead,GREY_A,83,6.03,7.97,-0.298,0.006,2.98,7.44,-11.6,17.56,89.89,89.7,86.92,88.21,2.98,1.42,4.28
s28,vid_s28_T1.avi,bbox_forehead,PCA_1,83,6.03,7.97,-0.298,0.006,2.98,7.44,-11.6,17.56,89.89,89.7,86.92,88.21,2.98,1.42,4.28
s28,vid_s28_T1.avi,bbox_forehead,PCA_2,83,4.85,6.42,0.063,0.569,2.21,6.07,-9.68,14.1,89.12,88.96,86.92,88.21,2.21,1.25,3.76
s28,vid_s28_T1.avi,bbox_forehead,PCA_3,83,4.41,5.57,0.085,0.443,0.61,5.57,-10.3,11.52,87.53,88.01,86.92,88.21,0.61,0.66,3.48
s28,vid_s28_T1.avi,bbox_forehead,ZCA_1,83,4.86,6.44,0.053,0.637,2.51,5.96,-9.18,14.2,89.42,90.34,86.92,88.21,2.51,2.21,3.48
s28,vid_s28_T1.avi,bbox_forehead,ZCA_2,83,5.68,7.8,-0.123,0.266,2.04,7.58,-12.81,16.9,88.96,88.6,86.92,88.21,2.04,1.31,4.44
s28,vid_s28_T1.avi,bbox_forehead,ZCA_3,83,5.55,7.05,-0.023,0.836,-0.61,7.07,-14.47,13.25,86.3,86.45,86.92,88.21,-0.61,-0.91,4.81
s28,vid_s28_T1.avi,bbox_forehead,ICA_1,83,4.58,5.78,0.021,0.854,1.14,5.7,-10.02,12.31,88.06,88.47,86.92,88.21,1.14,0.82,3.64
s28,vid_s28_T1.avi,bbox_forehead,ICA_2,83,4.72,6.31,0.059,0.599,1.65,6.13,-10.36,13.65,88.57,89.06,86.92,88.21,1.65,1.01,3.8
s28,vid_s28_T1.avi,bbox_forehead,ICA_3,83,6.82,8.48,-0.331,0.002,1.99,8.3,-14.27,18.26,88.91,88.67,86.92,88.21,1.99,-0.36,5.84
s28,vid_s28_T1.avi,bbox_forehead,CHROM,83,4.7,5.87,0.019,0.865,0.96,5.82,-10.45,12.37,87.88,88.3,86.92,88.21,0.96,1.15,3.63
s28,vid_s28_T1.avi,bbox_forehead,POS,83,5.07,6.73,-0.103,0.352,2.03,6.46,-10.63,14.69,88.95,89.14,86.92,88.21,2.03,1.15,3.68
s28,vid_s28_T1.avi,mesh_forehead,R,83,10.86,12.56,-0.097,0.385,-7.22,10.34,-27.49,13.04,79.69,77.74,86.92,88.21,-7.22,-8.01,9.28
s28,vid_s28_T1.avi,mesh_forehead,G,83,8.09,10.07,0.02,0.856,-4.71,8.95,-22.26,12.83,82.2,82.09,86.92,88.21,-4.71,-4.88,7.32
s28,vid_s28_T1.avi,mesh_forehead,B,83,10.61,12.3,-0.082,0.463,-7.28,9.98,-26.84,12.29,79.64,78.86,86.92,88.21,-7.28,-7.95,8.75
s28,vid_s28_T1.avi,mesh_forehead,GREY_W,83,9.13,10.94,0.01,0.927,-5.74,9.37,-24.1,12.62,81.18,80.72,86.92,88.21,-5.74,-5.91,7.69
s28,vid_s28_T1.avi,mesh_forehead,GREY_A,83,9.89,11.61,-0.018,0.869,-6.46,9.7,-25.48,12.56,80.45,79.11,86.92,88.21,-6.46,-6.73,8.18
s28,vid_s28_T1.avi,mesh_forehead,PCA_1,83,9.88,11.6,-0.018,0.871,-6.46,9.7,-25.47,12.56,80.46,79.12,86.92,88.21,-6.46,-6.72,8.17
s28,vid_s28_T1.avi,mesh_forehead,PCA_2,83,6.59,8.41,-0.048,0.665,-4.73,7.0,-18.44,8.98,82.19,83.13,86.92,88.21,-4.73,-4.47,5.5
s28,vid_s28_T1.avi,mesh_forehead,PCA_3,83,5.34,6.76,-0.078,0.484,0.63,6.77,-12.64,13.89,87.55,87.57,86.92,88.21,0.63,0.87,4.69
s28,vid_s28_T1.avi,mesh_forehead,ZCA_1,83,5.1,6.42,-0.004,0.974,-1.65,6.24,-13.89,10.58,85.26,86.25,86.92,88.21,-1.65,-0.95,4.59
s28,vid_s28_T1.avi,mesh_forehead,ZCA_2,83,4.92,5.94,0.058,0.604,-0.61,5.95,-12.27,11.05,86.31,86.51,86.92,88.21,-0.61,-0.35,4.72
s28,vid_s28_T1.avi,mesh_forehead,ZCA_3,83,7.4,9.28,-0.091,0.411,-5.5,7.52,-20.24,9.23,81.41,82.84,86.92,88.21,-5.5,-5.4,6.36
s28,vid_s28_T1.avi,mesh_forehead,ICA_1,83,8.74,10.09,-0.091,0.415,-5.49,8.51,-22.18,11.2,81.43,81.45,86.92,88.21,-5.49,-6.75,8.75
s28,vid_s28_T1.avi,mesh_forehead,ICA_2,83,5.01,6.25,-0.01,0.926,0.44,6.27,-11.85,12.74,87.36,87.41,86.92,88.21,0.44,0.96,4.1
s28,vid_s28_T1.avi,mesh_forehead,ICA_3,83,8.18,10.01,0.015,0.893,-6.02,8.05,-21.8,9.75,80.89,82.2,86.92,88.21,-6.02,-6.49,6.88
s28,vid_s28_T1.avi,mesh_forehead,CHROM,83,4.6,5.69,0.138,0.212,-0.85,5.66,-11.94,10.24,86.07,86.31,86.92,88.21,-0.85,-0.38,4.22
s28,vid_s28_T1.avi,mesh_forehead,POS,83,5.01,6.19,0.004,0.974,0.52,6.21,-11.65,12.69,87.44,87.68,86.92,88.21,0.52,1.05,4.17
s28,vid_s28_T2.avi,manual,R,83,8.49,10.13,-0.264,0.016,1.61,10.06,-18.11,21.33,83.13,82.19,81.52,80.38,1.61,1.27,7.53
s28,vid_s28_T2.avi,manual,G,83,8.58,10.12,-0.31,0.004,-0.06,10.19,-20.03,19.9,81.45,80.4,81.52,80.38,-0.06,-0.9,7.98
s28,vid_s28_T2.avi,manual,B,83,8.93,10.6,-0.332,0.002,-1.25,10.59,-22.01,19.5,80.27,79.3,81.52,80.38,-1.25,-0.72,8.64
s28,vid_s28_T2.avi,manual,GREY_W,83,8.63,10.16,-0.306,0.005,0.17,10.22,-19.86,20.19,81.69,80.79,81.52,80.38,0.17,0.06,8.63
s28,vid_s28_T2.avi,manual,GREY_A,83,8.73,10.26,-0.313,0.004,-0.11,10.32,-20.35,20.13,81.41,80.71,81.52,80.38,-0.11,0.21,8.86
s28,vid_s28_T2.avi,manual,PCA_1,83,8.74,10.27,-0.314,0.004,-0.14,10.33,-20.39,20.11,81.38,80.68,81.52,80.38,-0.14,0.17,8.84
s28,vid_s28_T2.avi,manual,PCA_2,83,8.1,10.08,-0.293,0.007,-1.85,9.97,-21.39,17.68,79.66,79.4,81.52,80.38,-1.85,-1.28,7.07
s28,vid_s28_T2.avi,manual,PCA_3,83,12.98,14.02,-0.035,0.752,10.23,9.65,-8.69,29.14,91.74,93.07,81.52,80.38,10.23,13.97,14.25
s28,vid_s28_T2.avi,manual,ZCA_1,83,8.9,10.88,-0.35,0.001,3.92,10.21,-16.08,23.93,85.44,84.98,81.52,80.38,3.92,2.85,8.33
s28,vid_s28_T2.avi,manual,ZCA_2,83,9.88,11.26,-0.262,0.017,7.64,8.32,-8.66,23.94,89.16,89.68,81.52,80.38,7.64,9.82,9.82
s28,vid_s28_T2.avi,manual,ZCA_3,83,9.1,10.95,-0.329,0.002,-1.61,10.9,-22.97,19.75,79.9,80.7,81.52,80.38,-1.61,1.12,7.56
s28,vid_s28_T2.avi,manual,ICA_1,83,12.77,13.87,-0.05,0.654,9.82,9.85,-9.49,29.13,91.34,92.47,81.52,80.38,9.82,12.95,13.96
s28,vid_s28_T2.avi,manual,ICA_2,83,8.97,10.78,-0.114,0.305,6.5,8.66,-10.47,23.47,88.02,87.55,81.52,80.38,6.5,7.6,8.27
s28,vid_s28_T2.avi,manual,ICA_3,83,7.91,10.07,-0.292,0.007,-2.41,9.83,-21.69,16.86,79.1,78.67,81.52,80.38,-2.41,-1.94,6.54
s28,vid_s28_T2.avi,manual,CHROM,83,11.14,12.64,-0.071,0.525,9.79,8.04,-5.97,25.55,91.31,92.21,81.52,80.38,9.79,11.97,12.0
s28,vid_s28_T2.avi,manual,POS,83,12.21,13.59,-0.045,0.686,10.34,8.86,-7.03,27.72,91.86,92.43,81.52,80.38,10.34,13.09,13.09
s28,vid_s28_T2.avi,none,R,83,7.56,9.57,0.069,0.536,3.49,8.97,-14.08,21.07,85.01,84.81,81.52,80.38,3.49,2.21,7.09
s28,vid_s28_T2.avi,none,G,83,6.85,8.65,0.079,0.480,1.42,8.58,-15.4,18.25,82.94,82.5,81.52,80.38,1.42,-0.02,4.95
s28,vid_s28_T2.avi,none,B,83,6.24,8.05,0.102,0.357,0.25,8.1,-15.62,16.12,81.76,80.97,81.52,80.38,0.25,-0.58,5.54
s28,vid_s28_T2.avi,none,GREY_W,83,7.04,8.86,0.08,0.471,1.93,8.7,-15.13,18.99,83.45,82.26,81.52,80.38,1.93,0.48,5.45
s28,vid_s28_T2.avi,none,GREY_A,83,6.91,8.74,0.086,0.441,1.73,8.62,-15.15,18.62,83.25,82.28,81.52,80.38,1.73,0.41,5.29
s28,vid_s28_T2.avi,none,PCA_1,83,6.9,8.73,0.086,0.440,1.72,8.61,-15.16,18.6,83.24,82.29,81.52,80.38,1.72,0.4,5.27
s28,vid_s28_T2.avi,none,PCA_2,83,8.93,10.89,0.038,0.733,7.03,8.36,-9.36,23.42,88.55,89.41,81.52,80.38,7.03,7.54,7.65
s28,vid_s28_T2.avi,none,PCA_3,83,9.19,10.49,-0.045,0.683,3.57,9.93,-15.88,23.02,85.09,87.05,81.52,80.38,3.57,6.03,9.23
s28,vid_s28_T2.avi,none,ZCA_1,83,10.87,12.76,-0.027,0.807,9.99,7.99,-5.68,25.65,91.5,91.54,81.52,80.38,9.99,10.07,10.09
s28,vid_s28_T2.avi,none,ZCA_2,83,7.74,8.96,-0.196,0.076,0.8,8.98,-16.8,18.39,82.31,82.55,81.52,80.38,0.8,1.47,7.23
s28,vid_s28_T2.avi,none,ZCA_3,83,6.82,8.31,-0.027,0.810,0.62,8.34,-15.73,16.97,82.14,80.83,81.52,80.38,0.62,1.0,5.75
s28,vid_s28_T2.avi,none,ICA_1,83,7.78,9.82,0.06,0.589,3.99,9.03,-13.7,21.69,85.51,85.56,81.52,80.38,3.99,2.72,7.08
s28,vid_s28_T2.avi,none,ICA_2,83,8.42,10.16,-0.115,0.302,2.16,9.98,-17.41,21.72,83.67,85.04,81.52,80.38,2.16,2.58,8.19
s28,vid_s28_T2.avi,none,ICA_3,83,10.43,12.05,-0.193,0.081,8.22,8.87,-9.16,25.6,89.74,90.89,81.52,80.38,8.22,9.52,10.41
s28,vid_s28_T2.avi,none,CHROM,83,9.52,11.05,-0.116,0.298,3.65,10.49,-16.91,24.22,85.17,85.89,81.52,80.38,3.65,4.84,9.26
s28,vid_s28_T2.avi,none,POS,83,10.2,11.78,-0.143,0.196,6.94,9.58,-11.84,25.72,88.46,88.37,81.52,80.38,6.94,9.19,9.87
s28,vid_s28_T2.avi,face_track,R,83,7.13,8.57,0.205,0.063,4.69,7.21,-9.44,18.83,86.21,85.95,81.52,80.38,4.69,5.46,6.76
s28,vid_s28_T2.avi,face_track,G,83,6.96,8.4,0.226,0.040,4.6,7.07,-9.26,18.45,86.12,84.93,81.52,80.38,4.6,4.52,6.9
