frame,time_sec,vol,tenengrad,hf_ratio,aniso
1683,47.896864,493.3780517578125,5370.8154296875,0.0020113430134110592,2.197400774167708
1684,47.925323,495.2386169433594,5382.544921875,0.0020234976699657304,2.203082811172396
1685,47.953782,495.8248596191406,5383.43359375,0.002028490361947808,2.2160503232637296
1686,47.982241,493.7102966308594,5365.82373046875,0.002015745374641942,2.2179376448620616
1687,48.010701,492.0440979003906,5360.1865234375,0.002019403497477873,2.21774941878753
1688,48.03916,490.32757568359375,5359.689453125,0.002017771323110157,2.2082632892134737
1689,48.067619,489.5584716796875,5358.07177734375,0.0020175824693305184,2.211496715873668
1690,48.096078,488.265625,5351.95263671875,0.0020022412907813193,2.216803749921492
1691,48.124538,488.1022644042969,5349.1591796875,0.002010064744397466,2.2221087443735517
1692,48.152997,483.6287536621094,5320.931640625,0.001959667264798282,2.229662251808944
1693,48.181456,477.90765380859375,5274.45068359375,0.0019325274494419193,2.247068150842895
1694,48.209915,473.61669921875,5235.3818359375,0.0019010326429771804,2.2465382280522967
1695,48.238374,470.03802490234375,5198.0068359375,0.001900313396930882,2.252161210224314
1696,48.266834,471.2630310058594,5190.74853515625,0.001971465561106295,2.262300128908444
1697,48.295293,472.162109375,5182.1943359375,0.0019900613492643392,2.265619819428669
1698,48.323752,476.8865051269531,5206.166015625,0.002002254179514857,2.2714515266937267
1699,48.352211,481.6105651855469,5244.521484375,0.002025161096690284,2.272774967800999
1700,48.38067,483.08099365234375,5268.68212890625,0.002019476351312537,2.2684710188800006
1701,48.40913,482.5675354003906,5278.923828125,0.002040030504405744,2.2542730991985387
1702,48.437589,483.81976318359375,5295.822265625,0.002064660501329643,2.2459245929531764
1703,48.466048,482.2384033203125,5281.21240234375,0.0020950021799949446,2.2501281633240073
1704,48.494507,477.1985778808594,5248.17041015625,0.0020451708074823403,2.23972816038286
1705,48.522967,477.0667419433594,5236.466796875,0.0019975175446715486,2.2228779651678914
1706,48.551426,477.6988525390625,5221.86962890625,0.001981403675765225,2.213243455671745
1707,48.579885,479.1575622558594,5209.42578125,0.0020228305678818156,2.2083405942849335
1708,48.608344,481.33404541015625,5208.974609375,0.002071579197385104,2.1984524021137957
1709,48.636803,485.4230651855469,5219.10986328125,0.0021019654846480126,2.203057235781086
1710,48.665263,489.41168212890625,5234.6005859375,0.002120984680786351,2.214932092704745
1711,48.693722,490.4349060058594,5234.92138671875,0.0021051643409941505,2.2333286548290707
1712,48.722181,492.2966613769531,5243.470703125,0.0021127628823838568,2.2532938467960806
1713,48.75064,491.2107238769531,5250.091796875,0.0021126030786214286,2.265799066318012
1714,48.7791,491.91741943359375,5272.8232421875,0.0021215871611872193,2.270896083411605
1715,48.807559,493.46826171875,5300.82958984375,0.002142044821022032,2.262436121992721
1716,48.836018,491.95648193359375,5302.853515625,0.00214828816307308,2.2652510151392415
1717,48.864477,495.2786560058594,5322.7412109375,0.0021799201456349296,2.26100302404214
1718,48.892936,495.0920715332031,5313.58544921875,0.0021725586801322485,2.2399724414675513
1719,48.921396,495.39984130859375,5301.294921875,0.002182889716281828,2.2249367056438203
1720,48.949855,492.61474609375,5266.4482421875,0.0021808549341000337,2.19471631952792
1721,48.978314,492.5225830078125,5249.0947265625,0.0022013778324609726,2.1891191168781106
1722,49.006773,490.3937683105469,5221.63671875,0.002201868600940962,2.2088750019932655
1723,49.035233,486.4615783691406,5195.00244140625,0.0021840503294704673,2.2181003640238397
1724,49.063692,481.1658020019531,5164.2158203125,0.0021190403232650406,2.2177220811448577
1725,49.092151,476.25982666015625,5140.8681640625,0.0020489800169410867,2.206714912355661
1726,49.12061,477.1949768066406,5153.208984375,0.0020203625757684793,2.213907199105243
1727,49.149069,477.7112121582031,5159.35888671875,0.0019977438237942444,2.234952169138275
1728,49.177529,476.66748046875,5152.2265625,0.001988779930762526,2.242787461167794
1729,49.205988,475.8889465332031,5144.66162109375,0.001984893542966213,2.249963904757879
1730,49.234447,478.5360107421875,5159.06591796875,0.001994901588799212,2.261709117646111
1731,49.262906,481.98590087890625,5174.3857421875,0.0019805072144624502,2.2501054399594107
1732,49.291365,483.96771240234375,5187.759765625,0.0019949095846612066,2.239051555293254
1733,49.319825,483.0509948730469,5191.43505859375,0.001970598311829153,2.2269346994869594
1734,49.348284,479.8756103515625,5174.80859375,0.001964800684869816,2.222495011060933
1735,49.376743,476.5310974121094,5160.474609375,0.0019487560273046913,2.217396672430107
1736,49.405202,476.2510986328125,5173.91748046875,0.0019483105834795385,2.1994840360517616
1737,49.433662,476.5701599121094,5191.26806640625,0.0019461049456028535,2.1756329047603176
1738,49.462121,478.6227722167969,5211.912109375,0.0019489039459970859,2.1621951309960674
1739,49.49058,479.0115966796875,5213.88916015625,0.001956833857697167,2.15833223511834
1740,49.519039,478.7092590332031,5205.4228515625,0.001977686591034002,2.1503677840895614
1741,49.547498,476.45989990234375,5183.36669921875,0.0019393560889366343,2.1404462315082102
1742,49.575958,473.08587646484375,5157.27783203125,0.0019343744034025284,2.1304478785122054
1743,49.604417,472.91998291015625,5147.90771484375,0.001972027580696938,2.125587425094612
1744,49.632876,472.7522888183594,5143.11474609375,0.001972908431966869,2.124567931138956
1745,49.661335,470.53656005859375,5128.35009765625,0.0019465679758771711,2.1235996585290016
1746,49.689795,470.64495849609375,5127.12841796875,0.001951713429619264,2.131198451525165
1747,49.718254,471.5710144042969,5136.77392578125,0.0019603559574557306,2.1388945092779825
1748,49.746713,470.6201171875,5136.470703125,0.0019513196496527782,2.141746238008206
1749,49.775172,467.9215393066406,5127.36669921875,0.001918177457914801,2.1492023411630288
1750,49.803631,467.7346496582031,5134.68603515625,0.0019178472877865221,2.1429509863157983
1751,49.832091,466.4481201171875,5134.1337890625,0.0018723737733899748,2.148353645552256
1752,49.86055,467.173828125,5142.15966796875,0.0018565034549911548,2.148617537936214
1753,49.889009,465.4987487792969,5136.55517578125,0.0018437695842345163,2.150913416525145
1754,49.917468,466.02691650390625,5144.79443359375,0.0018567220206559872,2.1571346912097384
1755,49.945927,468.26617431640625,5167.9404296875,0.001909925699060447,2.1783777465546867
1756,49.974387,473.287109375,5212.18701171875,0.0019545882658258476,2.1825929028759727
1757,50.002846,480.2892761230469,5265.5263671875,0.001994017076803048,2.182407283807084
1758,50.031305,484.4103088378906,5302.88623046875,0.002023487274912282,2.183469713326935
1759,50.059764,489.2391357421875,5338.7587890625,0.0020429780181030455,2.1853120902639422
1760,50.088224,492.67181396484375,5360.81298828125,0.0020961306365541612,2.1855836523427365
1761,50.116683,495.39404296875,5381.20556640625,0.002107205610935831,2.1818523536892918
1762,50.145142,499.1663513183594,5410.00927734375,0.0021535927423151943,2.184566512532
1763,50.173601,502.9146728515625,5438.23291015625,0.0021693785974658316,2.184885980249652
1764,50.20206,506.1746520996094,5460.279296875,0.0021914402880779966,2.1903460551794662
1765,50.23052,506.7575988769531,5466.31103515625,0.0022133005746302736,2.187030128032872
1766,50.258979,507.7468566894531,5471.91064453125,0.002241124362825541,2.194567195664449
1767,50.287438,507.4963073730469,5466.51220703125,0.0022552375091087332,2.1999213973336813
1768,50.315897,506.1995544433594,5453.52001953125,0.0022516434278028216,2.2127635661537757
1769,50.344357,504.3562927246094,5436.5810546875,0.002248333366676572,2.222930118209697
1770,50.372816,500.5607604980469,5410.4482421875,0.0022121808033061297,2.2248615861685557
1771,50.401275,489.8220520019531,5356.8056640625,0.002053976823688125,2.200903328258566
1772,50.429734,487.4393310546875,5332.310546875,0.002080018330628559,2.254616723255926
1773,50.458193,489.18902587890625,5335.62060546875,0.0021099080562938075,2.2346089431656613
1774,50.486653,489.06109619140625,5330.337890625,0.002097228475609248,2.2457393344571317
1775,50.515112,488.3914489746094,5327.30859375,0.002082172766916142,2.2602779587170136
1776,50.543571,487.31097412109375,5330.4423828125,0.0020479119816417327,2.259390528591546
1777,50.57203,487.5068359375,5345.5810546875,0.0020197284368680436,2.246649608323341
1778,50.600489,494.1521911621094,5388.33544921875,0.00210210345724173,2.2520144906137967
1779,50.628949,497.4993591308594,5411.1533203125,0.002142552334921579,2.251011885633725
1780,50.657408,499.5841064453125,5426.7880859375,0.0021595006991098962,2.2383331779557234
1781,50.685867,500.4609375,5433.73046875,0.002167774161823977,2.2337303520617233
1782,50.714326,501.88720703125,5443.97412109375,0.0021724409032745475,2.2315694631840453
1783,50.742786,503.0084533691406,5451.02978515625,0.002177308071800346,2.226701183853495
1784,50.771245,503.4407653808594,5454.56982421875,0.0021821901928009875,2.2229041068091147
1785,50.799704,504.6922607421875,5463.25244140625,0.0021890321826380753,2.221541515955411
1786,50.828163,504.7056884765625,5466.16748046875,0.0022040570630490223,2.2270295533910924
1787,50.856622,504.2889404296875,5462.85693359375,0.002197945730750826,2.2321019017159833
1788,50.885082,504.8424987792969,5463.36767578125,0.0022000539136295652,2.2344725332831725
1789,50.913541,503.6429443359375,5450.7841796875,0.0021862243150814007,2.2370743329206246
1790,50.942,500.4137878417969,5429.65771484375,0.002141402085762482,2.233317967107871
1791,50.970459,498.1966247558594,5414.734375,0.0021061300287026543,2.2282024967411935
1792,50.998919,496.29931640625,5400.2890625,0.002088986996808889,2.2220930941454613
1793,51.027378,497.1365661621094,5403.25439453125,0.0021047774820712765,2.225154665184917
1794,51.055837,500.21636962890625,5420.130859375,0.0021479963189653772,2.228132320798864
1795,51.084296,502.2579345703125,5435.6650390625,0.002164662049438994,2.2223654407128177
1796,51.112755,501.69091796875,5431.30224609375,0.002161859290793741,2.215981437607798
1797,51.141215,500.2125244140625,5415.00244140625,0.0021332616637985517,2.2171816593186904
1798,51.169674,496.1340026855469,5386.705078125,0.002087794688871532,2.2081012198087175
1799,51.198133,491.62884521484375,5359.7001953125,0.002013549138839407,2.1960381362264236
1800,51.226592,490.4383544921875,5352.99658203125,0.001989191907647199,2.191109300021099
1801,51.255052,490.63226318359375,5356.63037109375,0.0019824812072383392,2.1912970782829517
1802,51.283511,491.0709228515625,5357.59423828125,0.0020022758036353948,2.1927175813626456
1803,51.31197,492.1677551269531,5361.77587890625,0.0020271092310803957,2.2034469079356107
1804,51.340429,493.6319580078125,5369.65478515625,0.0020608751805721586,2.2175066541783703
1805,51.368888,494.6642150878906,5378.0869140625,0.002080799161586722,2.223803627211951
1806,51.397348,496.0348815917969,5386.408203125,0.0020913504097808135,2.2250826080910295
1807,51.425807,497.95404052734375,5398.49755859375,0.002109868357468194,2.2253060295646714
1808,51.454266,498.3079528808594,5398.3515625,0.002106348099790208,2.2227944129077755
1809,51.482725,498.1897277832031,5395.74267578125,0.0021154398217416268,2.2225811371432154
1810,51.511184,497.6520080566406,5389.224609375,0.0021192011748808405,2.2226506097390355
1811,51.539644,497.6546325683594,5386.1181640625,0.002141026952117921,2.2229162436599297
1812,51.568103,497.99072265625,5388.7890625,0.002154941571973741,2.2246418287784375
1813,51.596562,496.8485107421875,5382.51025390625,0.002156313179828083,2.22116345322239
1814,51.625021,495.7590637207031,5379.60546875,0.0021503609263000315,2.2200395173660623
1815,51.653481,495.10980224609375,5375.73876953125,0.0021453389253802174,2.219633531541601
1816,51.68194,494.9319152832031,5374.458984375,0.0021430876985051657,2.2215001099864216
1817,51.710399,494.3956298828125,5369.75,0.0021458068819134473,2.2237027719527345
1818,51.738858,493.78765869140625,5367.171875,0.002141622524655185,2.2212788390563523
1819,51.767317,493.5833435058594,5364.263671875,0.002137847371311844,2.2227202907772274
1820,51.795777,494.2735900878906,5368.74462890625,0.002140613932701289,2.2242963940402696
1821,51.824236,494.1280517578125,5366.7333984375,0.0021411241327787033,2.224998757459724
1822,51.852695,494.14398193359375,5365.505859375,0.0021432865967019733,2.227147195406885
1823,51.881154,494.4563293457031,5366.876953125,0.0021471287819135546,2.2298597356001726
1824,51.909614,494.9384765625,5372.33251953125,0.0021471833048098015,2.233118142346407
1825,51.938073,496.87890625,5386.4833984375,0.0021656743195199997,2.233704503157511
1826,51.966532,496.7595520019531,5388.1064453125,0.00216829742959026,2.2395427127827428
1827,51.994991,497.1112060546875,5392.41162109375,0.002161902969098111,2.2389820155807243
1828,52.02345,496.7849426269531,5391.0078125,0.0021677694939686754,2.2403883877091513
1829,52.05191,496.60491943359375,5387.73193359375,0.00217050810023606,2.2469939996860675
1830,52.080369,492.5948791503906,5362.40283203125,0.0021267586263436626,2.244619332286708
1831,52.108828,490.7908630371094,5349.79443359375,0.0021141004776936436,2.237004018361855
1832,52.137287,489.3690185546875,5338.5458984375,0.0021023448366250226,2.2303935333066605
1833,52.165746,487.16937255859375,5322.56005859375,0.0020628940624929743,2.2262157442305885
1834,52.194206,484.4111328125,5305.26025390625,0.0020274163547371648,2.254501842161214
1835,52.222665,487.9742736816406,5308.296875,0.0021258588788065705,2.273756349840098
1836,52.251124,486.1839294433594,5285.6845703125,0.002121665811486175,2.2685196052713694
1837,52.279583,485.1897277832031,5278.7236328125,0.0021002171854721196,2.273541978992635
1838,52.308043,484.72125244140625,5276.85791015625,0.0020820241340942566,2.2887393303867776
1839,52.336502,482.3043518066406,5271.28076171875,0.002030720673436345,2.2877074417563907
1840,52.364961,480.0188903808594,5267.7578125,0.0019510064145327798,2.2648613878314863
1841,52.39342,482.97601318359375,5301.62451171875,0.0019569483883231467,2.2446193664336374
1842,52.421879,484.5078125,5314.22314453125,0.0019688451913530743,2.235985614602326
1843,52.450339,485.5256652832031,5321.08447265625,0.0019895231457251546,2.228456027494531
1844,52.478798,485.0738525390625,5316.40576171875,0.0019964846823334174,2.2260486867699667
1845,52.507257,485.56689453125,5317.0498046875,0.001999047835537134,2.2262087576426337
1846,52.535716,485.8171691894531,5314.43115234375,0.002009833383523589,2.2259935288883765
1847,52.564176,486.0338134765625,5311.07666015625,0.0020152580248835703,2.2263782362884323
1848,52.592635,487.3009033203125,5317.7265625,0.0020268728021365858,2.225589956761639
1849,52.621094,488.80657958984375,5327.3359375,0.002043712374909408,2.228666138279387
1850,52.649553,489.81256103515625,5333.98974609375,0.0020532995191133545,2.229527632647148
1851,52.678012,491.1310729980469,5344.35693359375,0.0020596608071660897,2.2281235765451926
1852,52.706472,490.5720520019531,5344.03076171875,0.002059564251791664,2.228310536858608
1853,52.734931,490.7277526855469,5341.97705078125,0.0020642822215040132,2.226797437334154
1854,52.76339,489.6795654296875,5334.40380859375,0.002048294120936634,2.2256774361776115
1855,52.791849,489.3123474121094,5332.6279296875,0.002041771832300951,2.230250726553156
1856,52.820308,489.376953125,5332.96875,0.002044113247025344,2.2321671572019004
1857,52.848768,488.80767822265625,5326.32568359375,0.0020404729561963233,2.2382657309106366
1858,52.877227,489.3000793457031,5326.978515625,0.002037165219130744,2.24277527166982
1859,52.905686,489.1139221191406,5322.5234375,0.0020395727413807553,2.2423385935421676
1860,52.934145,488.79595947265625,5319.9541015625,0.0020438998612089185,2.2421951700506484
1861,52.962605,488.9700622558594,5318.78515625,0.0020448595734355885,2.242505983604122
1862,52.991064,488.5372314453125,5313.712890625,0.00204207791359858,2.245830589482507
1863,53.019523,489.0309143066406,5314.10888671875,0.002036033921218461,2.2480504823659118
1864,53.047982,488.8106689453125,5312.595703125,0.002032541397277786,2.2448917886278275
1865,53.076441,487.42340087890625,5301.09716796875,0.0020280967162883533,2.2432004670644248
1866,53.104901,486.6314697265625,5295.537109375,0.002025579423363941,2.2417972141544897
1867,53.13336,485.6404724121094,5291.09765625,0.002020338224035709,2.239147983127827
1868,53.161819,484.32568359375,5285.8857421875,0.0020003734338762693,2.2386804058201375
1869,53.190278,483.7453308105469,5285.76025390625,0.001990454921909351,2.231715076132082
1870,53.218738,484.85943603515625,5293.236328125,0.0020023184918867214,2.2320522736938444
1871,53.247197,485.595703125,5299.4638671875,0.0020080391324570736,2.2311012599422355
1872,53.275656,486.08209228515625,5301.90478515625,0.002012175826637474,2.232696506693956
1873,53.304115,486.7687072753906,5304.728515625,0.002016283259150562,2.237912931181481
1874,53.332574,487.8800964355469,5311.0908203125,0.0020149969189197053,2.2396020597125426
1875,53.361034,488.47265625,5315.97705078125,0.0020243657511310473,2.236706466467555
1876,53.389493,489.33642578125,5324.3466796875,0.0020227456449965955,2.2344764366636647
1877,53.417952,487.7857666015625,5314.16552734375,0.0020203200750410527,2.2298245056367616
1878,53.446411,487.8011474609375,5314.98193359375,0.0020244006587190307,2.2288851199605646
1879,53.474871,486.1213073730469,5303.5283203125,0.002029319789537213,2.2261865958159692
1880,53.50333,485.0461730957031,5298.1806640625,0.0020285914461950936,2.2249318061291063
1881,53.531789,484.97021484375,5299.341796875,0.0020239933038922286,2.224964668179517
1882,53.560248,484.9552917480469,5298.69091796875,0.0020275565952112273,2.225303614813864
1883,53.588707,484.9455261230469,5299.841796875,0.002021280885671668,2.2223980575486895
1884,53.617167,485.20465087890625,5301.18994140625,0.0020222103520618857,2.221692263588912
1885,53.645626,485.8184814453125,5302.7001953125,0.0020207456228541823,2.223952087383537
1886,53.674085,486.4445495605469,5307.0693359375,0.002025718621412742,2.2221727891922103
1887,53.702544,486.0040283203125,5307.7333984375,0.0020085513031289194,2.2217644636691123
1888,53.731003,485.9977111816406,5309.943359375,0.002009779351665247,2.2240868944254264
1889,53.759463,485.35784912109375,5305.88623046875,0.0019953280040674684,2.2215666810012498
1890,53.787922,485.2244873046875,5306.052734375,0.0019796826777603426,2.222329121094276
1891,53.816381,485.0710144042969,5300.052734375,0.0019782631587595503,2.231061894291958
1892,53.84484,483.1312255859375,5281.9208984375,0.001961735784892162,2.237120312093924
1893,53.8733,482.28466796875,5273.92626953125,0.0019444125978343965,2.2371752790153034
1894,53.901759,482.6876525878906,5279.939453125,0.001944741870054303,2.2343492245910417
1895,53.930218,481.59222412109375,5278.1025390625,0.0019237552002478577,2.2258104734064275
1896,53.958677,482.2646484375,5288.2294921875,0.0019285303055111985,2.221306666087951
1897,53.987136,483.1588134765625,5300.5341796875,0.0019474766449781274,2.2189913901920595
1898,54.015596,483.3059387207031,5301.546875,0.0019705943480142225,2.2170578627136908
1899,54.044055,482.9283752441406,5302.07373046875,0.00197538043780551,2.214040084007718
1900,54.072514,483.3465270996094,5307.6162109375,0.0019792812765797745,2.214302449561885
1901,54.100973,483.64935302734375,5311.50244140625,0.0019787931112823067,2.2124211234352535
1902,54.129433,484.2430419921875,5320.64990234375,0.0019656053071120724,2.213427348438498
1903,54.157892,485.1101379394531,5328.7978515625,0.001973520149040359,2.260736047200552
1904,54.186351,489.6921691894531,5351.06005859375,0.0020834718288789723,2.255354751650549
1905,54.21481,490.6668395996094,5357.9736328125,0.002089396920862263,2.243393349947621
1906,54.243269,490.1419677734375,5352.6533203125,0.0020825451688239413,2.256855767080378
1907,54.271729,489.8927001953125,5353.3056640625,0.0020705755901626382,2.2722922181858882
1908,54.300188,490.3807373046875,5360.3388671875,0.002047225694494932,2.270654995584064
1909,54.328647,489.09912109375,5361.326171875,0.001997549081269455,2.253874127996064
1910,54.357106,488.1033935546875,5358.130859375,0.0019778837306459775,2.2415935473218824
1911,54.385565,488.5072021484375,5356.8310546875,0.001965840000519598,2.240588386705304
1912,54.414025,488.76751708984375,5356.0537109375,0.001968796454022684,2.246980756173663
1913,54.442484,489.71343994140625,5360.3466796875,0.0019750803731994463,2.248768197829358
1914,54.470943,490.0728759765625,5362.02978515625,0.001983954319942594,2.2454607148925563
1915,54.499402,489.1031799316406,5358.396484375,0.0019706636572613605,2.2329368405235193
1916,54.527862,489.4708251953125,5363.61181640625,0.001986124217660144,2.2169381319435413
1917,54.556321,489.7672424316406,5359.560546875,0.00201038787191216,2.2140932177940873
1918,54.58478,489.1585388183594,5358.16162109375,0.0020083180626146537,2.213315421743213
1919,54.613239,489.06689453125,5357.03857421875,0.002023134775735791,2.210546498182355
1920,54.641698,489.32183837890625,5355.52783203125,0.002031254545741071,2.21355812511681
1921,54.670158,489.3738098144531,5352.2890625,0.002038416052477191,2.2117266858186686
1922,54.698617,489.2389221191406,5348.22607421875,0.0020295073018723286,2.2177841161987337
1923,54.727076,490.0661315917969,5351.18359375,0.0020221785869593556,2.219158210181628
1924,54.755535,489.7371520996094,5347.70849609375,0.0020107973442435104,2.2146810903419647
1925,54.783995,490.0871276855469,5350.990234375,0.002012534290391734,2.2120938978385243
1926,54.812454,489.3194580078125,5346.4794921875,0.002009253790898757,2.211863913866568
1927,54.840913,488.34075927734375,5339.89404296875,0.002013023590348731,2.2123088993805706
1928,54.869372,486.0466003417969,5328.5205078125,0.001996120468856642,2.2089746570740414
1929,54.897831,484.52783203125,5326.341796875,0.0019858821535753287,2.20894576341056
1930,54.926291,484.3971252441406,5327.50537109375,0.001993775447493016,2.2077845527983797
1931,54.95475,483.96630859375,5328.5146484375,0.0019892606465921167,2.207295752886491
1932,54.983209,484.1534423828125,5327.0771484375,0.0019879497679118133,2.2066222113596488
1933,55.011668,483.8492736816406,5322.57470703125,0.001982099641685616,2.208179921745321
1934,55.040127,484.4068908691406,5322.84716796875,0.0019891485719159344,2.20839106853915
1935,55.068587,485.2077941894531,5327.32080078125,0.001986844650234487,2.2102500126731193
1936,55.097046,486.5950622558594,5335.09912109375,0.001988627785182278,2.208028888181878
1937,55.125505,487.49273681640625,5343.03857421875,0.0019890185057914052,2.211065315913073
1938,55.153964,488.1321105957031,5348.03125,0.0020006499201966925,2.216871557945737
1939,55.182424,488.9021301269531,5353.7041015625,0.001996256913776744,2.221726462811166
1940,55.210883,489.01959228515625,5355.568359375,0.001986175803453832,2.229063721688726
1941,55.239342,488.55517578125,5348.46875,0.0019810144317364813,2.2448117705864856
1942,55.267801,487.46441650390625,5339.56689453125,0.001975453173100013,2.257352824424823
1943,55.29626,485.6881408691406,5326.77783203125,0.001957317254132328,2.250619783136642
1944,55.32472,484.7668151855469,5321.0654296875,0.0019524399132194324,2.25104109724077
1945,55.353179,485.1370544433594,5323.7783203125,0.0019463258849047797,2.249088885310658
1946,55.381638,484.3118896484375,5317.7265625,0.001937078133822089,2.2479242924053295
1947,55.410097,484.1769104003906,5318.08642578125,0.0019388811695009553,2.242294500728329
1948,55.438557,483.63824462890625,5318.43701171875,0.0019216778329089967,2.239445358315517
1949,55.467016,483.40081787109375,5320.87939453125,0.001917846908903309,2.233973528312726
1950,55.495475,486.8624572753906,5354.03369140625,0.0019398861295537072,2.2238865793875324
1951,55.523934,488.1355895996094,5364.46435546875,0.0019564719443172134,2.224212567773126
1952,55.552393,488.2229919433594,5365.67578125,0.0019689817370622774,2.2216010779279505
1953,55.580853,488.05023193359375,5363.9951171875,0.0019784026257740903,2.2213867856803766
1954,55.609312,488.1907653808594,5364.408203125,0.0019784074812528867,2.2199472044777844
1955,55.637771,489.6429443359375,5371.80908203125,0.001985378537098516,2.220087540073402
1956,55.66623,491.1754455566406,5381.58740234375,0.0019954920760180215,2.224055143588267
1957,55.69469,492.7760925292969,5392.66796875,0.001986638899017922,2.219889389634227
1958,55.723149,492.9398193359375,5394.169921875,0.0019855789817254284,2.2219824985735714
1959,55.751608,494.4749755859375,5404.08154296875,0.0019884862119064106,2.220839836367665
1960,55.780067,494.7991638183594,5407.7919921875,0.001989213806834882,2.219434626579929
1961,55.808526,495.6368408203125,5414.677734375,0.002006158094610882,2.2144997689101786
1962,55.836986,495.96539306640625,5420.3349609375,0.0020334732142836074,2.216355575373583
1963,55.865445,497.79638671875,5440.3681640625,0.002045804429765084,2.2216029182915222
1964,55.893904,497.8606872558594,5441.78515625,0.0020304588582467867,2.224005954237754
1965,55.922363,497.77685546875,5443.369140625,0.002024470595266206,2.224127123131603
1966,55.950822,497.5686950683594,5442.62109375,0.00202186326217472,2.228343434127085
1967,55.979282,497.7673034667969,5441.64599609375,0.002016353954430783,2.2359443224094107
1968,56.007741,496.5065612792969,5429.24609375,0.0020075825090740316,2.243324888075953
1969,56.0362,495.7789306640625,5417.439453125,0.001998568370323188,2.2476793135929825
1970,56.064659,494.5367736816406,5404.00244140625,0.0019998894042608825,2.2470472059341917
1971,56.093119,494.314453125,5401.42431640625,0.0019994986056014012,2.248822945638349
1972,56.121578,493.9173583984375,5399.9521484375,0.0019892169664487876,2.238508655599863
1973,56.150037,494.5184020996094,5408.42724609375,0.0019943945848735303,2.2221671825704514
1974,56.178496,494.3851013183594,5410.658203125,0.001996177598216712,2.2210028068808447
1975,56.206955,493.7896728515625,5409.54345703125,0.001991232574354646,2.2202485687223685
1976,56.235415,491.8873596191406,5397.33642578125,0.0019830817693185744,2.2281578306013277
1977,56.263874,490.40472412109375,5385.4150390625,0.001973561153676951,2.2319794861976816
1978,56.292333,489.2345275878906,5376.40771484375,0.001970178874228067,2.227820185658578
1979,56.320792,487.8365783691406,5364.86376953125,0.001964251576642251,2.2197331942802436
1980,56.349252,487.9681396484375,5367.49658203125,0.0019473067701158767,2.2119985379745537
1981,56.377711,486.8321533203125,5360.9677734375,0.0019438149276669856,2.2083794518016924
1982,56.40617,484.0148620605469,5344.6142578125,0.001929968659828379,2.2026246556195828
1983,56.434629,481.11419677734375,5327.85546875,0.0019110801590944133,2.2039092145040673
1984,56.463088,478.1178283691406,5308.5849609375,0.0019083661812600867,2.2023223119089863
1985,56.491548,476.1770324707031,5298.115234375,0.0019044959994597979,2.196958268056392
1986,56.520007,476.7513122558594,5300.6142578125,0.001915356676956014,2.1941362005184994
1987,56.548466,475.56207275390625,5294.48193359375,0.0019073630979444165,2.1949791144092816
1988,56.576925,476.0751953125,5293.00537109375,0.0019212743750179461,2.201614375921112
1989,56.605384,475.58843994140625,5287.0478515625,0.0019194720101519949,2.2023210171245213
1990,56.633844,475.4283752441406,5283.912109375,0.0019137074730359905,2.2050094545309027
1991,56.662303,475.82720947265625,5285.91259765625,0.0019189194507588565,2.208138448967511
1992,56.690762,476.5987548828125,5291.05322265625,0.0019271065776704816,2.2104239219379593
1993,56.719221,477.35498046875,5298.27001953125,0.0019364230461569217,2.2093092461424444
1994,56.747681,476.6085205078125,5298.63330078125,0.001927050618087111,2.222180754390195
1995,56.77614,481.3074035644531,5315.72900390625,0.0019230093192534996,2.246697323192386
1996,56.804599,486.5386962890625,5343.337890625,0.0019782802908684294,2.2242768278497915
1997,56.833058,487.1778564453125,5343.876953125,0.00197975699286379,2.2394470222512806
1998,56.861517,480.7483825683594,5300.2587890625,0.0019247015948210074,2.277615829237806
1999,56.889977,478.4523620605469,5287.732421875,0.0018989898349047714,2.262049341975284
2000,56.918436,478.3957214355469,5286.037109375,0.0019049151531484593,2.252931740236842
2001,56.946895,477.9613037109375,5285.27783203125,0.001893364547836203,2.2435292181494195
2002,56.975354,477.6429138183594,5288.37060546875,0.0018788875930715386,2.232360079774639
2003,57.003814,477.7444152832031,5294.34765625,0.0018686459284434228,2.216612827229748
2004,57.032273,481.65032958984375,5332.2119140625,0.0019068151455499608,2.2175620701237806
2005,57.060732,482.70074462890625,5338.43701171875,0.0019219908368249912,2.2224262483153603
2006,57.089191,482.7855224609375,5339.23779296875,0.0019279924177631343,2.2209418654147446
2007,57.11765,482.3231201171875,5337.01806640625,0.001926047129092613,2.216389319362904
2008,57.14611,482.88616943359375,5342.5517578125,0.0019299521372011395,2.2123894016345123
2009,57.174569,483.8259582519531,5348.04736328125,0.0019263097004173547,2.212757047112895
2010,57.203028,486.16796875,5360.98876953125,0.0019476504820445384,2.2160064286136723
2011,57.231487,489.6754455566406,5381.30810546875,0.0019603433305310724,2.2144406543211925
2012,57.259946,492.20953369140625,5396.4169921875,0.001974150349908856,2.214354270345547
2013,57.288406,493.7755432128906,5407.322265625,0.001987740835693625,2.214490870039862
2014,57.316865,494.12933349609375,5411.96826171875,0.0019944669502834,2.2173024669909966
2015,57.345324,494.8798828125,5414.146484375,0.0020078287322548944,2.218875703932636
2016,57.373783,494.6623229980469,5412.54443359375,0.0020029832853192793,2.21991247099139
2017,57.402243,495.0325927734375,5406.544921875,0.0020027299422552647,2.2314958993248597
